"","Date","Moisture 8.0","Moisture 16.0","Moisture 26.0","Temperature 8.0","Temperature 16.0","Ecpw 8.0","Ecpw 16.0","Ecpw 26.0"
"1502","07/07/24 13:30",37.8861151647434,40.1018212594794,33.4284110136507,70.2499999999999,70.2499999999999,1.66498174320022,2.1968605788003,1.84426922988236
"1503","07/07/24 14:00",37.9969128123631,40.1018212594794,33.4891065678965,70.2499999999999,70.2499999999999,1.60944500891074,2.19740591110576,1.83830129389742
"1504","07/07/24 14:30",38.056075615435,40.1654338511505,33.4891065678965,70.2499999999999,70.2499999999999,1.5938582107708,2.19565663590935,1.83776250568109
"1505","07/07/24 15:00",38.0589757494541,40.166840000516,33.4850700981474,70.2499999999999,70.2499999999999,1.62473021708055,2.19540169869946,1.84159517738511
"1506","07/07/24 15:30",38.1093704129593,40.1640214407061,33.5416400796447,70.2499999999999,70.2499999999999,1.60861889686139,2.19503535702656,1.83540513744559
"1507","07/07/24 16:00",38.0516937726055,40.096148759655,33.4931144039111,70.2499999999999,70.0159999999999,1.6340434665286,2.19870429843761,1.84276770349704
"1508","07/07/24 16:30",37.9941445988483,40.0961487596549,33.4365236267201,70.466,70.0159999999999,1.65284056932717,2.19830758004706,1.84842990272849
"1509","07/07/24 17:00",37.9941445988483,40.1597468068506,33.4931144039111,70.466,70.0159999999999,1.64817647927015,2.19586243287194,1.84033573958916
"1510","07/07/24 17:30",37.9340420007383,40.0947169609767,33.4931144039111,70.466,70.0159999999999,1.66166089656172,2.19739571748335,1.84188000699618
"1511","07/07/24 18:00",37.9886773981968,40.0918423527714,33.4931144039111,70.7,70.0159999999999,1.62717349293361,2.19695455820457,1.84176596505875
"1512","07/07/24 18:30",37.9326772069407,40.0932811957774,33.432482738018,70.7,69.8,1.65148275387459,2.19626913827839,1.84893979655004
"1513","07/07/24 19:00",37.8793137245215,40.0296106806854,33.4850700981474,70.916,69.8,1.6386624921536,2.1940974262981,1.8417237342864
"1514","07/07/24 19:30",37.8793137245216,40.0296106806855,33.432482738018,71.1499999999999,69.8,1.64061956115703,2.19393951763077,1.84804234684859
"1515","07/07/24 20:00",37.9340420007383,40.0932811957774,33.432482738018,71.1499999999999,69.8,1.61772664874898,2.19159748367235,1.84673859239807
"1516","07/07/24 20:30",37.8272485588516,39.9659007145306,33.432482738018,71.3659999999999,69.8,1.67329927668555,2.19492224308262,1.84642520076211
"1517","07/07/24 21:00",37.8258972639631,40.0296106806855,33.3798439806629,71.6,69.8,1.67263033652522,2.19245686919527,1.85155782214289
"1518","07/07/24 21:30",37.9367611272855,40.03101626564,33.4284110136507,71.3659999999999,69.8,1.62402599734549,2.19218474172273,1.84604023874695
"1519","07/07/24 22:00",37.8820512779171,39.967271408237,33.4284110136507,71.3659999999999,69.8,1.65398693826725,2.19365954663592,1.84446489414605
"1520","07/07/24 22:30",37.991396555849,40.0932811957774,33.4809990468897,71.3659999999999,69.8,1.60333944938859,2.18926416015447,1.83725392510294
"1521","07/07/24 23:00",37.9381177776743,40.03101626564,33.4284110136507,71.3659999999999,69.8,1.62929441586772,2.19125705507517,1.84423281283933
"1522","07/07/24 23:30",37.9381177776743,40.0947169609767,33.4850700981474,71.3659999999999,69.8,1.62636582446876,2.18908816250483,1.83711599776299
"1523","08/07/24 00:00",37.9381177776743,40.03101626564,33.4284110136507,71.3659999999999,69.8,1.62515995341785,2.19060508935385,1.84640800483848
"1524","08/07/24 00:30",37.8834077967569,39.9659007145306,33.432482738018,71.1499999999999,69.8,1.64999162984718,2.19254580351922,1.84473670068684
"1525","08/07/24 01:00",37.9381177776743,40.03101626564,33.4284110136506,71.1499999999999,69.8,1.62085529572385,2.18972768988678,1.84437576703988
"1526","08/07/24 01:30",37.9408360334955,40.0324401283281,33.4284110136507,70.916,69.8,1.621517071468,2.18931634660587,1.84357605804287
"1527","08/07/24 02:00",37.9367611272855,39.9659007145307,33.432482738018,70.916,69.8,1.61910711184894,2.1911907210816,1.84314467655925
"1528","08/07/24 02:30",37.8847624082967,39.9659007145306,33.3757698340635,70.916,69.8,1.6349577511113,2.19069219160895,1.84847263291678
"1529","08/07/24 03:00",37.8820512779172,39.9645249048396,33.4284110136507,70.7,69.8,1.63480820498958,2.19056844098607,1.84168668611598
"1530","08/07/24 03:30",37.8820512779171,40.03101626564,33.3757698340635,70.466,69.8,1.63047701949212,2.18810557685789,1.84709659986439
"1531","08/07/24 04:00",37.8820512779172,39.9659007145306,33.3757698340635,70.466,69.8,1.6262690191043,2.19019952400373,1.84656967146442
"1532","08/07/24 04:30",37.8834077967569,39.967271408237,33.4243048557379,70.466,69.8,1.61822671458154,2.18967047485825,1.83960078856266
"1533","08/07/24 05:00",37.8286188114331,39.9659007145306,33.3271591515732,70.2499999999999,69.566,1.64152046050178,2.18962311963104,1.85006836575043
"1534","08/07/24 05:30",37.8286188114332,40.03101626564,33.424304855738,70.0159999999999,69.566,1.63878186300493,2.18678068117497,1.83747967014079
"1535","08/07/24 06:00",37.8272485588516,39.9048193435591,33.3757698340635,70.0159999999999,69.566,1.63205384076839,2.18983394085311,1.84108860720215
"1536","08/07/24 06:30",37.8806892716353,40.03101626564,33.4284110136507,69.8,69.8,1.60215105631729,2.18483250951534,1.83577934790108
"1537","08/07/24 07:00",37.8847624082968,40.03101626564,33.4203543460407,69.566,69.8,1.5945944155346,2.18409172175515,1.83655215911017
"1538","08/07/24 07:30",37.8272485588516,39.9672714082369,33.4243048557379,69.566,69.566,1.62321698143901,2.18568562514156,1.83482857291755
"1539","08/07/24 08:00",37.8286188114331,39.9672714082369,33.3757698340635,69.35,69.566,1.61514122547697,2.18495896119261,1.8390835551065
"1540","08/07/24 08:30",37.8834077967568,39.9672714082369,33.3716627372922,69.1159999999999,69.566,1.57881133247673,2.18383359279442,1.83853780489801
"1541","08/07/24 09:00",37.7737531424674,39.9020934218985,33.3798439806629,69.1159999999999,69.566,1.62275679208106,2.18502991236978,1.83604714306295
"1542","08/07/24 09:30",37.7724072911529,39.9020934218985,33.3757698340635,68.8999999999999,69.566,1.61989291880381,2.18445568064841,1.83689317024926
"1543","08/07/24 10:00",37.7697109509285,39.9659007145306,33.4850700981474,68.8999999999999,69.35,1.62055523350145,2.18199345079161,1.82552141161137
"1544","08/07/24 10:30",37.7683603568941,39.9007208939381,33.4284110136507,68.8999999999999,69.35,1.60332344069035,2.18324232208728,1.83005927968773
"1545","08/07/24 11:00",37.7107312782364,39.8965574886395,33.4365236267201,68.666,69.35,1.62444043955725,2.18224264771473,1.83040892124082
"1546","08/07/24 11:30",37.5952338789514,39.8312525762236,33.3879296016095,68.666,69.35,1.66977621512125,2.18323653391853,1.83408552294404
"1547","08/07/24 12:00",37.5359960747495,39.8951541418193,33.4850700981474,68.8999999999999,69.1159999999999,1.6838432460284,2.18046141945526,1.8231016500914
"1548","08/07/24 12:30",37.4200913597432,39.8256883282417,33.4405396620679,68.8999999999999,69.35,1.72894186996327,2.18144274919972,1.82823584301757
"1549","08/07/24 13:00",37.4132445194312,39.7591710535851,33.4405396620679,69.1159999999999,69.1159999999999,1.72725552493219,2.18296176828505,1.82663500603885
"1550","08/07/24 13:30",37.2984789106873,39.6952862827264,33.4931144039112,69.566,69.1159999999999,1.7676929306442,2.18414934606264,1.82056047059244
"1551","08/07/24 14:00",37.1776834687196,39.6887227952924,33.5010736587596,69.8,69.1159999999999,1.80863339475574,2.18281644450464,1.81776997245978
"1552","08/07/24 14:30",37.1163830849824,39.687388146463,33.5010736587596,70.0159999999999,69.1159999999999,1.81564575932166,2.18092360998794,1.81784453447555
"1553","08/07/24 15:00",36.8887737455726,39.5594794636758,33.3919408111579,70.466,69.1159999999999,1.9018069334512,2.18364338855912,1.82909439412825
"1554","08/07/24 15:30",36.7649358883632,39.554068467395,33.4485234233782,71.3659999999999,68.8999999999999,1.89852241841906,2.18130117596042,1.81914753243517
